Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1973","1973","1000 Int$","3000","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1974","1974","1000 Int$","3128","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1975","1975","1000 Int$","3428","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1976","1976","1000 Int$","3643","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1977","1977","1000 Int$","3857","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1978","1978","1000 Int$","4071","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1979","1979","1000 Int$","4286","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1980","1980","1000 Int$","5143","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1981","1981","1000 Int$","6857","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1982","1982","1000 Int$","7286","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1983","1983","1000 Int$","6857","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1984","1984","1000 Int$","6428","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1985","1985","1000 Int$","6000","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1986","1986","1000 Int$","6000","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1987","1987","1000 Int$","5571","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1988","1988","1000 Int$","5143","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1989","1989","1000 Int$","4286","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1990","1990","1000 Int$","3916","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1991","1991","1000 Int$","4714","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1992","1992","1000 Int$","5143","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1993","1993","1000 Int$","6000","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1994","1994","1000 Int$","6428","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1995","1995","1000 Int$","6857","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1996","1996","1000 Int$","6614","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1997","1997","1000 Int$","6692","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1998","1998","1000 Int$","6763","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","1999","1999","1000 Int$","6658","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2000","2000","1000 Int$","6692","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2001","2001","1000 Int$","6733","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2002","2002","1000 Int$","6811","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2003","2003","1000 Int$","7071","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2004","2004","1000 Int$","6929","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2005","2005","1000 Int$","6954","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2006","2006","1000 Int$","7114","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2007","2007","1000 Int$","4286","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2008","2008","1000 Int$","5143","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2009","2009","1000 Int$","6428","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2010","2010","1000 Int$","3428","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2011","2011","1000 Int$","8571","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2012","2012","1000 Int$","10714","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2013","2013","1000 Int$","15000","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2014","2014","1000 Int$","15428","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2015","2015","1000 Int$","14652","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2016","2016","1000 Int$","14992","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2017","2017","1000 Int$","15642","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2018","2018","1000 Int$","12857","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2019","2019","1000 Int$","25606","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2020","2020","1000 Int$","26292","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2021","2021","1000 Int$","26806","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2022","2022","1000 Int$","26356","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","01359.90","Other fruits, n.e.c.","2023","2023","1000 Int$","26845","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","1961","1961","1000 Int$","3801","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","1962","1962","1000 Int$","3877","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","1963","1963","1000 Int$","3953","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","1964","1964","1000 Int$","4029","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","1965","1965","1000 Int$","4105","E","Estimated value"
"QV","Value of Agricultural Production","686","Senegal","152","Gross Production Value (constant 2014-2016 thousand I$)","21119.90","Other meat of mammals, fresh or chilled","1966","1966","1000 Int$","4257","E","Estimated value"
